MessageId,MessageType,SBSSensorId,did,LocationId,ServerDid,ResourceName,ResourceType,SensorValue,AssestState,TimeSent,date,Timestamp1,idx,TimeDiff
7953C099-09CB-4E0F-B042-C912BE4E474C,SubscribeData,245636a5-29c9-4943-960e-db67a2995d68,EUI64-0080E103000583E7,31027,EUI64-509A4CFFFF425356,unitState,SampleAsset,NULL,isNoMotion,1.51006E+12,11/7/17,11/7/17 8:16 AM,53457,11
2727A33B-4C2B-4363-B720-5F1F6D09E4F4,SubscribeData,e63db93a-c919-4bb4-b27b-95eeda52d298,EUI64-0080E1030005D0BF,31027,EUI64-509A4CFFFF425356,unitState,SampleAsset,NULL,isMotion,1.51006E+12,11/7/17,11/7/17 8:16 AM,58560,NULL
A84613AF-EF3A-4C7F-B81A-A2A24382852B,SubscribeData,245636a5-29c9-4943-960e-db67a2995d68,EUI64-0080E103000583E7,31027,EUI64-509A4CFFFF425356,unitState,SampleAsset,NULL,isMotion,1.51006E+12,11/7/17,11/7/17 8:16 AM,53458,NULL
0D0A2146-AF27-4618-B0BD-BD821BC67A06,SubscribeData,c235cf81-2d3c-4d1f-bb9f-7913bf09dcaa,EUI64-0080E1030005D9DD,31027,EUI64-509A4CFFFF425356,unitState,SampleAsset,NULL,isMotion,1.51006E+12,11/7/17,11/7/17 8:17 AM,60676,NULL
2F770D0B-6293-46B4-A4A8-5CD37B02C98C,SubscribeData,c060cfeb-c00a-456e-841b-f8e336583160,EUI64-0080E1030005843E,31027,EUI64-509A4CFFFF425356,unitState,SampleAsset,NULL,isNoMotion,1.51006E+12,11/7/17,11/7/17 8:17 AM,54746,1
6FBF99E8-AAEF-47C8-BEAA-BD6C2DFE8B59,SubscribeData,e63db93a-c919-4bb4-b27b-95eeda52d298,EUI64-0080E1030005D0BF,31027,EUI64-509A4CFFFF425356,unitState,SampleAsset,NULL,isNoMotion,1.51006E+12,11/7/17,11/7/17 8:17 AM,58561,1
A55A2266-B674-40B6-9501-085F9CE534FD,SubscribeData,245636a5-29c9-4943-960e-db67a2995d68,EUI64-0080E103000583E7,31027,EUI64-509A4CFFFF425356,unitState,SampleAsset,NULL,isNoMotion,1.51006E+12,11/7/17,11/7/17 8:17 AM,53459,1
B519B193-7268-4F39-9FB8-3CF942850DE9,SubscribeData,b79839d2-f8e6-4cf7-96eb-d3fbbe1795e5,EUI64-0080E10300054850,31027,EUI64-509A4CFFFF425356,unitState,SampleAsset,NULL,isNoMotion,1.51006E+12,11/7/17,11/7/17 8:18 AM,36129,2
3066E5D5-1D92-4DFC-BCD8-242AA1E30B79,SubscribeData,e63db93a-c919-4bb4-b27b-95eeda52d298,EUI64-0080E1030005D0BF,31027,EUI64-509A4CFFFF425356,unitState,SampleAsset,NULL,isMotion,1.51006E+12,11/7/17,11/7/17 8:18 AM,58562,NULL
5E5175B8-A9AE-4C3A-805C-A820ADEC885A,SubscribeData,b79839d2-f8e6-4cf7-96eb-d3fbbe1795e5,EUI64-0080E10300054850,31027,EUI64-509A4CFFFF425356,unitState,SampleAsset,NULL,isMotion,1.51006E+12,11/7/17,11/7/17 8:18 AM,36130,NULL
4DC613AA-6537-4DF8-95FB-50D09E98B75A,SubscribeData,0d46c83d-cc3e-4f97-b866-be4d8c2097f7,EUI64-0080E1030005F378-4-Motion,31027,EUI64-509A4CFFFF425356,unitState,SampleAsset,NULL,isNoMotion,1.51006E+12,11/7/17,11/7/17 8:18 AM,69544,2
4189C645-EFE5-4C31-B32E-05F559D58824,SubscribeData,245636a5-29c9-4943-960e-db67a2995d68,EUI64-0080E103000583E7,31027,EUI64-509A4CFFFF425356,unitState,SampleAsset,NULL,isMotion,1.51006E+12,11/7/17,11/7/17 8:18 AM,53460,NULL
